critical_vuln;high_vuln;medium_vuln;dt_created;issues_list;tool;cd_month_start;id_vulnerability;scan_date
0;112;164;30/11/2022;['CVE-2022-25883', 'CVE-2023-28155', 'CVE-2022-37601', 'CVE-2022-37603', 'CVE-2022-37599', 'CVE-2021-44906', 'CVE-2020-8203', 'CVE-2020-28500', 'CVE-2021-23337', 'CVE-2022-21681', 'Cx816df59e-1cc9', 'CVE-2022-21680', 'CVE-2022-3517', 'CVE-2021-26707', 'CVE-2021-23362', 'CVE-2022-33987', 'CVE-2020-28469', 'CVE-2023-0842', 'CVE-2021-21366', 'CVE-2021-32796', 'CVE-2022-37616', 'CVE-2022-39353', 'CVE-2020-7774', 'CVE-2020-7608', 'Cxf6e7f2c1-dc59', 'Cx77c0fe72-ea38', 'CVE-2022-0639', 'CVE-2022-0686', 'CVE-2021-27515', 'CVE-2022-0512', 'CVE-2021-3664', 'CVE-2022-0691', 'CVE-2021-32012', 'CVE-2023-30533', 'CVE-2021-32013', 'CVE-2021-32014', 'CVE-2021-32640', 'CVE-2023-26115', 'CVE-2020-7660', 'CVE-2021-42740', 'CVE-2021-27290', 'CVE-2022-0144', 'Cx41fbf2f3-5595', 'CVE-2020-7693', 'CVE-2022-0355', 'CVE-2022-21227', 'CVE-2022-43441', 'CVE-2022-24999', 'CVE-2021-24033', 'CVE-2021-23382', 'CVE-2021-23368', 'CVE-2021-23343', 'CVE-2021-28860', 'CVE-2020-35149', 'Cxc8ffd605-ddff', 'CVE-2021-23438', 'Cx347a3da7-ba99', 'CVE-2022-24772', 'CVE-2022-0122', 'CVE-2022-24771', 'CVE-2022-24773', 'CVE-2022-0235', 'CVE-2022-24785', 'CVE-2022-31129', 'Cx62f5bb1b-fa5e', 'CVE-2021-32050', 'CVE-2021-23434', 'CVE-2020-15256', 'CVE-2021-3805', 'CVE-2021-3803', 'Cxba0aa4f8-fd76', 'CVE-2022-2564', 'CVE-2023-3696', 'CVE-2020-7789', 'CVE-2020-15168', 'CVE-2022-38900', 'Cxe299c2b0-ccc8', 'CVE-2021-23386', 'CVE-2020-28498', 'Cx8bc4df28-fcf5', 'CVE-2022-25858', 'CVE-2023-26136', 'CVE-2021-23358', 'CVE-2021-37701', 'CVE-2021-37712', 'CVE-2021-37713', 'CVE-2021-3777', 'CVE-2021-32803', 'CVE-2021-32804', 'CVE-2021-33623', 'CVE-2022-46175', 'CVE-2021-3918', 'CVE-2022-23539', 'CVE-2022-23541', 'CVE-2022-23540', 'CVE-2022-48285', 'CVE-2021-23413', 'CVE-2020-28477', 'CVE-2021-23436', 'CVE-2021-3757', 'CVE-2020-7788', 'CVE-2021-28092', 'CVE-2021-29059', 'Cxdca8e59f-8bfe', 'CVE-2022-0536', 'CVE-2022-0155', 'CVE-2022-1650', 'Cx14b19a02-387a', 'CVE-2021-23364', 'CVE-2021-29060', 'Cx435a6fda-ca38', 'Cxbd6f2b91-dd38', 'Cx89601373-08db', 'CVE-2022-1365', 'CVE-2021-23424', 'CVE-2021-43138', 'Cxda14f253-4e52', 'CVE-2021-3749', 'CVE-2020-28168', 'CVE-2021-3807', 'Cxb41ee3b9-e4b0', 'CVE-2021-28169', 'CVE-2009-4611', 'CVE-2009-4609', 'CVE-2009-1523', 'CVE-2009-4610', 'CVE-2021-22118', 'CVE-2016-1000027', 'CVE-2022-22965', 'CVE-2022-22970', 'CVE-2023-20860', 'CVE-2023-43642', 'CVE-2023-34455', 'CVE-2023-34453', 'CVE-2023-34454', 'CVE-2016-5018', 'CVE-2009-0781', 'Cxc7705965-e0f0', 'CVE-2020-14338', 'CVE-2012-0881', 'CVE-2013-4002', 'CVE-2018-2799', 'CVE-2017-10355', 'CVE-2022-23437', 'CVE-2009-2625', 'CVE-2023-20883', 'CVE-2022-22968', 'CVE-2021-22096', 'CVE-2022-22971', 'CVE-2021-22060', 'CVE-2022-22950', 'CVE-2022-25857', 'CVE-2022-38751', 'CVE-2022-1471', 'CVE-2022-41854', 'CVE-2022-38752', 'CVE-2022-38749', 'CVE-2022-38750', 'CVE-2023-20863', 'CVE-2023-20861', 'CVE-2021-42550', 'CVE-2022-24613', 'CVE-2022-24614', 'CVE-2012-2098', 'CVE-2022-25647', 'CVE-2014-0114', 'CVE-2021-29425', 'CVE-2022-23302', 'CVE-2021-4104', 'CVE-2022-23305', 'CVE-2019-17571', 'CVE-2022-23307', 'CVE-2018-8009', 'CVE-2016-5393', 'CVE-2017-15713', 'CVE-2018-1296', 'CVE-2022-26612', 'CVE-2016-5001', 'CVE-2022-25168', 'CVE-2016-6811', 'CVE-2022-26336', 'CVE-2018-8012', 'CVE-2019-0201', 'CVE-2017-5637', 'CVE-2023-1436', 'CVE-2022-45693', 'CVE-2022-40149', 'CVE-2022-40150', 'CVE-2022-45685', 'CVE-2023-41080', 'CVE-2022-45143', 'CVE-2021-30640', 'CVE-2021-30639', 'CVE-2021-41079', 'CVE-2021-25329', 'CVE-2021-25122', 'CVE-2022-42252', 'CVE-2021-33037', 'CVE-2023-28708', 'CVE-2022-23181', 'CVE-2021-43980', 'CVE-2019-10172', 'CVE-2021-28170', 'CVE-2018-10237', 'CVE-2020-8908', 'CVE-2023-2976', 'CVE-2014-125087', 'CVE-2016-5725', 'CVE-2017-5644', 'CVE-2017-12626', 'CVE-2014-3574', 'CVE-2014-3529', 'CVE-2021-27906', 'CVE-2018-11797', 'CVE-2021-27807', 'CVE-2018-8036', 'CVE-2019-0228', 'CVE-2018-11768', 'CVE-2019-10202', 'CVE-2022-42003', 'CVE-2021-46877', 'CVE-2020-36518', 'Cxced0c06c-935c', 'CVE-2022-42004', 'CVE-2022-3509', 'CVE-2021-22569', 'CVE-2022-3510', 'CVE-2022-3171', 'CVE-2015-5237', 'Cx6a5f7948-7054', 'Cx78f40514-81ff', 'CVE-2015-7501', 'CVE-2015-4852', 'CVE-2021-37533', 'CVE-2012-5783', 'CVE-2012-6153', 'CVE-2020-10683', 'CVE-2018-1000632', 'CVE-2021-33813', 'CVE-2013-2035', 'CVE-2021-28657', 'CVE-2020-9489', 'CVE-2018-1339', 'CVE-2022-25169', 'CVE-2016-6809', 'CVE-2019-10247', 'CVE-2009-5045', 'CVE-2009-5046', 'CVE-2023-34462', 'CVE-2021-21295', 'CVE-2022-41881', 'CVE-2021-37137', 'CVE-2021-37136', 'CVE-2021-21290', 'CVE-2021-43797', 'CVE-2021-21409', 'CVE-2022-41915', 'CVE-2014-3488', 'CVE-2014-0193', 'CVE-2020-11612', 'CVE-2015-2156', 'CVE-2021-36090', 'CVE-2021-35516', 'CVE-2021-35517', 'CVE-2018-11771', 'CVE-2021-35515', 'CVE-2021-42340', 'CVE-2019-12415', 'CVE-2022-30973', 'CVE-2022-30126', 'CVE-2018-1338', 'CVE-2019-10094', 'CVE-2022-33879', 'CVE-2018-11796', 'CVE-2018-11761', 'CVE-2016-2175', 'CVE-2021-23926', 'CVE-2016-1000346', 'CVE-2020-15522', 'CVE-2016-1000341', 'CVE-2023-33201', 'CVE-2020-26939', 'CVE-2015-7940', 'CVE-2013-1624'];SCA;01/11/2022;83;03/10/2023
0;0;0;01/10/2023;['SubResourceIntegrityNotImplemented,SameSiteCookieNotImplemented,MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,HstsErrors,EmailDisclosure,ReactOutOfDate,InternalServerError'];DAST;01/10/2023;84;03/10/2023
0;0;1;01/10/2023;['MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,HstsErrors'];DAST;01/10/2023;85;03/10/2023
0;30;42;10/05/2023;['CVE-2023-20873', 'CVE-2021-22096', 'CVE-2022-22971', 'CVE-2022-22970', 'CVE-2021-22060', 'CVE-2022-22950', 'CVE-2021-22118', 'CVE-2016-1000027', 'CVE-2021-43466', 'CVE-2023-20883', 'CVE-2022-22968', 'CVE-2022-22965', 'CVE-2023-20860', 'CVE-2023-38286', 'CVE-2022-25857', 'CVE-2022-38751', 'CVE-2022-1471', 'CVE-2022-41854', 'CVE-2022-38752', 'CVE-2022-38749', 'CVE-2022-38750', 'CVE-2023-20863', 'CVE-2023-20861', 'CVE-2021-42340', 'CVE-2021-28170', 'Cxdb5a1032-eda2', 'CVE-2022-45688', 'CVE-2022-45690', 'Cx08fcacc9-cb99', 'CVE-2022-45689', 'CVE-2021-40690', 'CVE-2022-40146', 'CVE-2022-41704', 'CVE-2022-38648', 'CVE-2022-38398', 'CVE-2022-44729', 'CVE-2021-31811', 'CVE-2021-27906', 'CVE-2021-31812', 'CVE-2021-27807', 'CVE-2023-41080', 'CVE-2022-45143', 'CVE-2021-30640', 'CVE-2022-42252', 'CVE-2021-33037', 'CVE-2023-28708', 'CVE-2022-23181', 'CVE-2021-43980', 'CVE-2022-42890', 'CVE-2022-44730', 'CVE-2020-13954', 'CVE-2022-46363', 'CVE-2020-11987', 'CVE-2023-33201', 'Cxa9261daf-3755', 'CVE-2020-11988', 'CVE-2021-42550', 'CVE-2022-42003', 'CVE-2021-46877', 'CVE-2020-36518', 'Cxced0c06c-935c', 'CVE-2022-42004', 'CVE-2018-11087', 'CVE-2022-40151', 'CVE-2022-40152', 'CVE-2021-36090', 'CVE-2021-35516', 'CVE-2021-35517', 'CVE-2021-35515', 'CVE-2019-12406', 'CVE-2022-46364', 'CVE-2018-10237', 'CVE-2020-8908', 'CVE-2023-2976'];SCA;01/05/2023;86;03/10/2023
0;3;25;31/03/2023;['CVE-2018-1285', 'CVE-2019-8331', 'CVE-2018-20676', 'CVE-2016-10735', 'CVE-2018-14040', 'CVE-2018-20677', 'CVE-2018-14042', 'CVE-2007-2379', 'CVE-2020-11023', 'CVE-2014-6071', 'CVE-2015-9251', 'CVE-2019-11358', 'CVE-2020-11022', 'CVE-2020-7656', 'CVE-2016-10707', 'CVE-2021-21252', 'Cx7d80a499-a51a', 'Cxf0b588a3-5c6f', 'CVE-2016-7103', 'CVE-2022-31160', 'CVE-2021-41184', 'CVE-2021-41182', 'CVE-2021-41183', 'Cx46691637-14e8', 'CVE-2014-4075', 'CVE-2011-4969', 'CVE-2012-6708', 'CVE-2023-32571'];SCA;01/03/2023;87;03/10/2023
0;22;38;30/11/2022;['CVE-2022-27772', 'CVE-2022-22968', 'CVE-2023-20883', 'CVE-2023-38286', 'CVE-2022-25857', 'CVE-2022-38751', 'CVE-2022-1471', 'CVE-2022-41854', 'CVE-2022-38752', 'CVE-2022-38749', 'CVE-2022-38750', 'CVE-2023-20863', 'CVE-2023-20861', 'CVE-2022-22950', 'CVE-2021-22118', 'CVE-2016-1000027', 'CVE-2021-43466', 'CVE-2021-28170', 'CVE-2021-22096', 'CVE-2022-22971', 'CVE-2022-22970', 'CVE-2021-22060', 'CVE-2022-22980', 'CVE-2022-22965', 'CVE-2022-24785', 'CVE-2022-31129', 'Cx62f5bb1b-fa5e', 'CVE-2021-42550', 'CVE-2022-25647', 'CVE-2021-24122', 'CVE-2023-41080', 'CVE-2021-30640', 'CVE-2021-30639', 'CVE-2021-41079', 'CVE-2021-25329', 'CVE-2021-25122', 'CVE-2022-42252', 'CVE-2021-33037', 'CVE-2023-28708', 'CVE-2022-23181', 'CVE-2021-43980', 'CVE-2020-17527', 'CVE-2022-3509', 'CVE-2021-22569', 'CVE-2022-3510', 'CVE-2022-3171', 'CVE-2017-20151', 'CVE-2020-8908', 'CVE-2023-2976', 'CVE-2021-20190', 'CVE-2022-42003', 'CVE-2021-46877', 'CVE-2020-36518', 'Cxced0c06c-935c', 'CVE-2022-42004', 'CVE-2021-36090', 'CVE-2021-35516', 'CVE-2021-35517', 'CVE-2021-35515', 'CVE-2020-13956', 'CVE-2022-42889', 'CVE-2021-29425'];SCA;01/11/2022;88;03/10/2023
0;0;8;30/09/2023;['SameSiteCookieNotImplemented,RedirectBodyTooLarge,MissingXssProtectionHeader,InsecureHttpUsage,ForbiddenResource,MissingXFrameOptionsHeader,WeakCiphersDetected,AnonAuthDetected,CspNotImplemented,ReferrerPolicyNotImplemented,InternalServerError,MissingContentTypeHeader,BootstrapjsOutOfDate,JqueryUiDialogOutOfDate,JqueryOutOfDate,EmailDisclosure,JqueryUiAutocompleteOutOfDate,JqueryUiTooltipOutOfDate'];DAST;01/09/2023;89;03/10/2023
0;0;0;13/08/2023;['AuthenticationRequired,ExpressJsIdentified,MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,HstsErrors,AuthenticationRequired,ExpressJsIdentified,MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,HstsErrors'];DAST;01/08/2023;90;03/10/2023
0;0;0;01/10/2023;['HstsErrors,CspNotImplemented,EmailDisclosure,MissingXFrameOptionsHeader,MissingXssProtectionHeader,InternalServerError,ForbiddenResource'];DAST;01/10/2023;91;03/10/2023
0;1;6;01/10/2023;['HstsNotEnabled,MissingXssProtectionHeader,EmailDisclosure,RequireJsOutOfDate,MissingXFrameOptionsHeader,ForbiddenResource,WeakCiphersDetected,AnonAuthDetected,MissingContentTypeHeader,SameSiteCookieNotImplemented,CookieNotMarkedAsSecure,CookieNotMarkedAsHttpOnly,JqueryOutOfDate,AngularjsOutOfDate,CspNotImplemented,ReferrerPolicyNotImplemented,BootstrapjsOutOfDate,LoginPageIdentified,InternalServerError,PossibleXss,AutoCompleteEnabled,AutoCompleteEnabledPasswordField'];DAST;01/10/2023;92;03/10/2023
0;1;1;31/08/2023;['CookieNotMarkedAsSecure,CookieNotMarkedAsHttpOnly,SameSiteCookieNotImplemented,HstsErrors,MissingXssProtectionHeader,ForbiddenResource,MissingXFrameOptionsHeader,CspNotImplemented,ReferrerPolicyNotImplemented,WeakCiphersDetected,AnonAuthDetected,HtaccessIdentified,JqueryOutOfDate,AngularjsOutOfDate,RequireJsOutOfDate,LoginPageIdentified,InternalServerError,EmailDisclosure,FileUploadFound,CookieNotMarkedAsSecure,CookieNotMarkedAsHttpOnly,SameSiteCookieNotImplemented,HstsErrors,MissingXssProtectionHeader,ForbiddenResource,MissingXFrameOptionsHeader,CspNotImplemented,ReferrerPolicyNotImplemented,WeakCiphersDetected,AnonAuthDetected,HtaccessIdentified,JqueryOutOfDate,AngularjsOutOfDate,RequireJsOutOfDate,LoginPageIdentified,InternalServerError,EmailDisclosure,FileUploadFound'];DAST;01/08/2023;93;03/10/2023
0;1;2;03/10/2023;['SameSiteCookieNotImplemented,ReverseTabnabbing,SubResourceIntegrityNotImplemented,HstsErrors,MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,JqueryOutOfDate,BootstrapjsOutOfDate,EmailDisclosure,InternalServerError,MomentjsOutOfDate'];DAST;01/10/2023;94;03/10/2023
0;1;0;01/10/2023;['SameSiteCookieNotImplemented,SubResourceIntegrityNotImplemented,MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,HstsErrors,WeakCiphersDetected,ForbiddenResource,ReferrerPolicyNotImplemented,InternalServerError,MomentjsOutOfDate'];DAST;01/10/2023;95;03/10/2023
0;0;0;01/10/2023;['HstsErrors,WeakCiphersDetected,MissingXssProtectionHeader,ForbiddenResource,AutoCompleteEnabled,AutoCompleteEnabledPasswordField,JqueryOutOfDate'];DAST;01/10/2023;96;03/10/2023
0;0;1;01/10/2023;['SubResourceIntegrityNotImplemented,InsecureFrameExternal,MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,HstsErrors,EmailDisclosure,ForbiddenResource,ReferrerPolicyNotImplemented,InternalServerError,SameSiteCookieNotImplemented'];DAST;01/10/2023;97;03/10/2023
0;0;0;02/10/2023;['ReverseTabnabbing,SubResourceIntegrityNotImplemented,SameSiteCookieNotImplemented,MissingXFrameOptionsHeader,JqueryOutOfDate,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,HstsErrors,OptionsMethodEnabled,ForbiddenResource,EmailDisclosure,CsrfDetected,MisconfiguredAccessControlOrigin'];DAST;01/10/2023;98;03/10/2023
0;0;0;09/09/2023;['CookieNotMarkedAsHttpOnly,SameSiteCookieNotImplemented,SubResourceIntegrityNotImplemented,MissingXssProtectionHeader,CspNotImplemented,HstsErrors,MissingXFrameOptionsHeader,InternalServerError,ForbiddenResource,CookieNotMarkedAsHttpOnly,SameSiteCookieNotImplemented,SubResourceIntegrityNotImplemented,MissingXssProtectionHeader,CspNotImplemented,HstsErrors,MissingXFrameOptionsHeader,InternalServerError,ForbiddenResource'];DAST;01/09/2023;99;03/10/2023
0;0;1;30/09/2023;['HstsNotEnabled,WeakCiphersDetected,MissingXssProtectionHeader,MissingXFrameOptionsHeader,CspNotImplemented,ReferrerPolicyNotImplemented'];DAST;01/09/2023;100;03/10/2023
0;1;5;01/10/2023;['IisVersionDisclosure,AspNetVersionDisclosure,MvcOutOfDate,MvcVersionDisclosure,AspNetIdentified,HstsErrors,TlsVersion1Support,TlsVersion11Support,WeakCiphersDetected,MissingXssProtectionHeader,EmailDisclosure,AspNetStackTrace,MissingXFrameOptionsHeader,JqueryMigrateOutOfDate,JqueryOutOfDate,MomentjsOutOfDate,PossibleInternalWindowsPathLeakage,ForbiddenResource,CspNotImplemented,ReferrerPolicyNotImplemented,ProgrammingErrorMessages,CsrfDetected,JqueryUiDialogOutOfDate,JqueryUiAutocompleteOutOfDate,JqueryUiTooltipOutOfDate,UNCServerAndShareDisclosure,InternalServerError,AutoCompleteEnabled,SubResourceIntegrityNotImplemented'];DAST;01/10/2023;101;03/10/2023
0;0;0;09/09/2023;['EmailDisclosure,IisVersionDisclosure,IisIdentified,AutoCompleteEnabled,AutoCompleteEnabledPasswordField,SessionCookieNotMarkedAsSecure,CookieNotMarkedAsHttpOnly,SameSiteCookieNotImplemented,CsrfDetected,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,LoginPageIdentified,HstsErrors,ForbiddenResource,ModernizrOutOfDate,MissingXFrameOptionsHeader,TlsVersion1Support,TlsVersion11Support,WeakCiphersDetected,MisconfiguredAccessControlOrigin,AuthenticationRequired,OptionsMethodEnabled,EmailDisclosure,IisVersionDisclosure,IisIdentified,AutoCompleteEnabled,AutoCompleteEnabledPasswordField,SessionCookieNotMarkedAsSecure,CookieNotMarkedAsHttpOnly,SameSiteCookieNotImplemented,CsrfDetected,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,LoginPageIdentified,HstsErrors,ForbiddenResource,ModernizrOutOfDate,MissingXFrameOptionsHeader,TlsVersion1Support,TlsVersion11Support,WeakCiphersDetected,MisconfiguredAccessControlOrigin,AuthenticationRequired,OptionsMethodEnabled'];DAST;01/09/2023;102;03/10/2023
0;2;1;30/09/2023;['HstsErrors,WeakCiphersDetected,MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,TomcatOutOfDate,TomcatVersionDisclosure,TomcatIdentified,CsrfDetected,OptionsMethodEnabled,JavaStackTraceDisclosure,SessionCookieNotMarkedAsSecure,SameSiteCookieNotImplemented'];DAST;01/09/2023;103;03/10/2023
0;0;2;30/09/2023;['IisVersionDisclosure,AspNetIdentified,HstsErrors,TlsVersion1Support,TlsVersion11Support,WeakCiphersDetected,AspNetVersionDisclosure,AuthenticationRequired,AspNetStackTrace,MissingXFrameOptionsHeader,MissingXssProtectionHeader,ForbiddenResource,ProgrammingErrorMessages,EmailDisclosure'];DAST;01/09/2023;104;03/10/2023
0;1;1;01/10/2023;['NginxOutOfDate,NginxVersionDisclosure,NginxIdentified,ExpiredSslCertificate,WeakCiphersDetected,HstsErrors,MissingXFrameOptionsHeader,InternalServerError,MissingXssProtectionHeader'];DAST;01/10/2023;105;03/10/2023
0;0;1;30/09/2023;['CookieNotMarkedAsSecure,SameSiteCookieNotImplemented,ApacheIdentified,MissingXFrameOptionsHeader,JqueryOutOfDate,MissingXssProtectionHeader,CspNotImplemented,HstsNotEnabled,WeakCiphersDetected,EmailDisclosure,ForbiddenResource,ReferrerPolicyNotImplemented'];DAST;01/09/2023;106;03/10/2023
0;0;0;30/09/2023;['MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,HstsErrors,WeakCiphersDetected'];DAST;01/09/2023;107;03/10/2023
0;0;0;09/08/2023;['SameSiteCookieNotImplemented,MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,HstsErrors,WeakCiphersDetected,SameSiteCookieNotImplemented,MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,HstsErrors,WeakCiphersDetected'];DAST;01/08/2023;108;03/10/2023
0;0;4;03/09/2023;['RedirectBodyTooLarge,IisVersionDisclosure,AspNetVersionDisclosure,IisIdentified,AutoCompleteEnabled,AutoCompleteEnabledPasswordField,CsrfDetected,HstsErrors,AuthenticationRequired,PossibleInternalWindowsPathLeakage,ForbiddenResource,CspNotImplemented,ReferrerPolicyCrossSiteReferrerLeak,TlsVersion1Support,TlsVersion11Support,WeakCiphersDetected,EmailDisclosure,JqueryOutOfDate,ProgrammingErrorMessages,ReferrerPolicyUnknown,JqueryUiDialogOutOfDate,FileUploadFound,InternalServerError,RedirectBodyTooLarge,IisVersionDisclosure,AspNetVersionDisclosure,IisIdentified,AutoCompleteEnabled,AutoCompleteEnabledPasswordField,CsrfDetected,HstsErrors,AuthenticationRequired,PossibleInternalWindowsPathLeakage,ForbiddenResource,CspNotImplemented,ReferrerPolicyCrossSiteReferrerLeak,TlsVersion1Support,TlsVersion11Support,WeakCiphersDetected,EmailDisclosure,JqueryOutOfDate,ProgrammingErrorMessages,ReferrerPolicyUnknown,JqueryUiDialogOutOfDate,FileUploadFound,InternalServerError'];DAST;01/09/2023;109;03/10/2023
0;0;0;01/10/2023;['MissingXFrameOptionsHeader,MissingXssProtectionHeader,CspNotImplemented,HstsErrors,WeakCiphersDetected,InternalServerError,GqlIdentified,GqlIdentified'];DAST;01/10/2023;110;03/10/2023
10;1;7;01/10/2023;['AutoCompleteEnabled,AutoCompleteEnabledPasswordField,PasswordFormOverHttp,CookieNotMarkedAsHttpOnly,SameSiteCookieNotImplemented,CsrfDetected,MissingXFrameOptionsHeader,JqueryOutOfDate,ModernizrOutOfDate,MissingXssProtectionHeader,CspNotImplemented,ReferrerPolicyNotImplemented,LoginPageIdentified,SslCertificateHostnameMismatch,SslCertificateSignedByUntrustedRoot,ExpiredSslCertificate,WeakSignatureAlgorithmDetected,TlsVersion1Support,TlsVersion11Support,WeakCiphersDetected,HstsNotEnabled,OpenSslOutOfDate,OpenSslVersionDisclosure,OpenSslIdentified,PossibleInternalWindowsPathLeakage,EmailDisclosure'];DAST;01/10/2023;111;03/10/2023
0;0;0;09/08/2023;[];SCA;09/08/2023;115;04/10/2023
0;6;0;22/08/2022;['CVE-2022-25883', 'Cxdca8e59f-8bfe', 'CVE-2023-30533', 'CVE-2022-46175', 'Cx8bc4df28-fcf5', 'Cxc7705965-e0f0', 'Cxda14f253-4e52'];SCA;22/08/2022;116;04/10/2023
0;1;0;19/09/2022;['Cx46691637-14e8'];SCA;19/09/2022;117;04/10/2023
0;53;80;10/08/2022;['CVE-2023-20863', 'CVE-2023-20861', 'CVE-2022-22950', 'CVE-2020-5397', 'CVE-2020-5421', 'CVE-2018-1272', 'CVE-2018-11040', 'CVE-2018-11039', 'CVE-2018-15756', 'CVE-2016-1000027', 'CVE-2016-5007', 'CVE-2021-22096', 'CVE-2022-22971', 'CVE-2022-22970', 'CVE-2021-22060', 'CVE-2022-22965', 'CVE-2018-1271', 'CVE-2016-9878', 'CVE-2019-10086', 'CVE-2014-0114', 'CVE-2017-7525', 'CVE-2016-7051', 'CVE-2017-15095', 'CVE-2016-3720', 'CVE-2018-10237', 'CVE-2020-8908', 'CVE-2023-2976', 'Cx78f40514-81ff', 'CVE-2017-12626', 'CVE-2020-25638', 'CVE-2019-14900', 'Cxeb68d52e-5509', 'CVE-2020-10683', 'CVE-2018-1000632', 'CVE-2019-3802', 'CVE-2019-3797', 'CVE-2016-6652', 'CVE-2022-23302', 'CVE-2021-4104', 'CVE-2022-23305', 'CVE-2019-17571', 'CVE-2022-23307', 'CVE-2016-1000346', 'CVE-2020-15522', 'CVE-2016-1000339', 'CVE-2016-1000341', 'CVE-2023-33201', 'Cxa9261daf-3755', 'CVE-2016-1000352', 'CVE-2020-26939', 'CVE-2016-1000338', 'CVE-2016-1000344', 'CVE-2018-1000613', 'CVE-2016-1000342', 'CVE-2016-1000343', 'CVE-2016-1000340', 'CVE-2019-17359', 'CVE-2016-1000345', 'Cx8bc13cba-30bf', 'CVE-2018-14721', 'CVE-2020-14060', 'CVE-2020-10969', 'CVE-2020-11619', 'CVE-2020-11113', 'CVE-2020-35491', 'CVE-2020-36189', 'CVE-2020-10968', 'CVE-2020-9546', 'CVE-2020-36180', 'CVE-2018-14720', 'CVE-2020-9547', 'CVE-2019-12384', 'CVE-2019-14893', 'CVE-2019-17267', 'CVE-2020-24616', 'CVE-2020-14061', 'CVE-2021-20190', 'CVE-2020-14195', 'CVE-2018-19362', 'CVE-2019-16942', 'CVE-2019-16943', 'CVE-2020-11112', 'CVE-2020-14062', 'CVE-2018-14719', 'CVE-2020-36182', 'CVE-2020-10673', 'CVE-2020-36188', 'CVE-2020-36181', 'CVE-2020-8840', 'CVE-2020-25649', 'CVE-2020-11620', 'CVE-2018-19361', 'CVE-2020-36186', 'CVE-2020-9548', 'CVE-2020-36187', 'CVE-2020-36179', 'CVE-2020-36185', 'CVE-2017-17485', 'CVE-2019-16335', 'CVE-2022-42003', 'CVE-2018-7489', 'CVE-2019-12814', 'CVE-2020-24750', 'CVE-2020-36183', 'CVE-2018-12022', 'CVE-2019-17531', 'CVE-2018-11307', 'CVE-2019-14439', 'CVE-2020-35490', 'CVE-2020-11111', 'CVE-2019-12086', 'CVE-2018-14718', 'CVE-2020-10672', 'CVE-2019-14892', 'CVE-2019-14379', 'CVE-2018-12023', 'CVE-2020-36184', 'CVE-2020-10650', 'CVE-2020-36518', 'CVE-2019-20330', 'CVE-2019-14540', 'CVE-2018-19360', 'CVE-2020-35728', 'CVE-2018-5968', 'CVE-2022-42004', 'CVE-2022-22968', 'CVE-2018-1273', 'CVE-2018-1274', 'CVE-2022-31690', 'CVE-2021-22112', 'CVE-2016-9879', 'CVE-2022-22978', 'CVE-2020-5408', 'CVE-2019-11272', 'CVE-2019-3795', 'CVE-2022-22976', 'CVE-2018-1199'];SCA;10/08/2022;118;04/10/2023
0;0;0;02/03/2023;[];SCA;02/03/2023;119;04/10/2023
